,Incident,Machine,Area / Cause,Reason / Fault,Time (minutes),Original Comments,Line No,MachineStopType,Shift_Fosters/Green,Shift_Heineken/Orange,Shift_John Smiths/Pink,Shift_John Smiths/Yellow,Shift_Strongbow/Yellow,Year,Month,Day,Hour,DayOfWeek,IsWeekend,cleaned_comments,uncorrectable_words,lemmatized,Cluster
5820,Machine Stop,Filler,Bowl pressure,Pressure Control,26,"Filler Down, Crafts in attendence investigating Bowl Pressure dropping while in Production. Occurred twice, Causing a lot of underfills cell 2. Crafts working through Follow up table. Crafts found Exhaust Valve on ring bowl not working",18,Breakdown,FALSE,FALSE,FALSE,FALSE,TRUE,2024,1,17,4,2,FALSE,filler down crafts in attendence investigating bowl pressure dropping while in production occurred twice causing a lot of underfills cell crafts working through follow up table crafts found exhaust valve on ring bowl not working,{},filler craft attendance investigate bowl pressure dropping production occur twice cause lot undersell cell craft work follow table craft find exhaust valve ring bowl work,1
5821,Machine Stop,Filler,In-feed scroll,Cans jammed,8,"cans jammed in scroll,entered and removed-DH",18,Short Stop,TRUE,FALSE,FALSE,FALSE,FALSE,2024,1,18,22,3,FALSE,cans jammed in scrollentered and removeddh,{},can jam scrollentered remove,0
5822,Machine Stop,Filler,Scroll,Fault not listed,3,Cans Fallen / jammed,18,Short Stop,FALSE,FALSE,FALSE,TRUE,FALSE,2024,1,20,0,5,TRUE,cans fallen jammed,{},can fall jammed,1
5824,Machine Stop,Filler,In-feed scroll,Cans jammed,6,"Had to access filler, Remove jammed can froe scroll and restart.",18,Short Stop,FALSE,FALSE,FALSE,FALSE,TRUE,2024,1,24,20,2,FALSE,had to access filler remove jammed can froe scroll and restart,{},access filler remove jam froe scroll restart,5
5825,Machine Stop,Filler,Bowl pressure,Fault not listed,28,"Ringbowl Hydraulic  clamping failing, fault occuring while in production, Keeps stopping filler, Crafts in attendence investigating. Crafts found pressure @ 90 Bar to low, Crafts increased Pressure to 150 Bar, Tested all ok.",18,Breakdown,FALSE,FALSE,FALSE,FALSE,TRUE,2024,1,25,23,3,FALSE,ringbowl hydraulic clamping failing fault occuring while in production keeps stopping filler crafts in attendence investigating crafts found pressure bar to low crafts increased pressure to bar tested all ok,{},ringbowl hydraulic clamp fail fault occur production keep stop filler craft attendance investigate craft find pressure bar low craft increase pressure bar test ok,3
5826,Machine Stop,Filler,Starwheel,Fault not listed,10,damaged can jammed under starwheel TD,18,Short Stop,TRUE,FALSE,FALSE,FALSE,FALSE,2024,1,26,2,4,FALSE,damaged can jammed under starwheel td,{},damage jam gearwheel,1
5827,Machine Stop,Filler,Tappet chain,Transfer chain out of alignment,36,Tappet chain and clutch out of align crafts investigating TD,18,Breakdown,TRUE,FALSE,FALSE,FALSE,FALSE,2024,1,26,2,4,FALSE,tappet chain and clutch out of align crafts investigating td,{},tappet chain clutch align craft investigate,1
5828,Machine Stop,Filler,Scroll,Fault not listed,1,Can jammed,18,Short Stop,FALSE,FALSE,FALSE,TRUE,FALSE,2024,1,26,9,4,FALSE,can jammed,{},jammed,3
5829,Machine Stop,Filler,Filling heads,Cans jammed,6,cans stuck in scroll,18,Short Stop,FALSE,FALSE,FALSE,FALSE,TRUE,2024,2,6,14,1,FALSE,cans stuck in scroll,{},can stick scroll,1
5830,Machine Stop,Filler,Bubble breaker,Fault not listed,4,bubble breaker dropped,18,Short Stop,FALSE,FALSE,FALSE,FALSE,TRUE,2024,2,7,13,2,FALSE,bubble breaker dropped,{},bubble breaker drop,3
5831,Machine Stop,Filler,In-feed scroll,Cans jammed,6,damaged cans jammed-DH,18,Short Stop,TRUE,FALSE,FALSE,FALSE,FALSE,2024,2,8,12,3,FALSE,damaged cans jammeddh,{},damage can jam,2
5832,Machine Stop,Filler,Clutch,Fault not listed,12,cans crashing on front tappet chain and knockinhg clutch out of sync TD,18,Short Stop,TRUE,FALSE,FALSE,FALSE,FALSE,2024,2,8,17,3,FALSE,cans crashing on front tappet chain and knockinhg clutch out of sync td,{},can crash tappet chain knock clutch sync,5
5833,Machine Stop,Filler,Tappet chain,Transfer chain out of alignment,32,Clutch / chain nout of align smashing cans on tappet chain Ian Hartley & Dave carlise TD,18,Breakdown,TRUE,FALSE,FALSE,FALSE,FALSE,2024,2,8,18,3,FALSE,clutch chain nout of align smashing cans on tappet chain ian hartley dave carlise td,{},clutch chain align smash can tappet chain hartley carline,1
5834,Machine Stop,Filler,Tappet chain,Fault not listed,5,Cans Fallen / jammed,18,Short Stop,FALSE,FALSE,FALSE,TRUE,FALSE,2024,2,10,7,5,TRUE,cans fallen jammed,{},can fall jammed,1
5835,Machine Stop,Filler,In-feed scroll,Cans jammed,7,Slug of Empty damaged Cans jammed in Infeed Scroll of Filler. All damaged Cans removed. MR.,18,Short Stop,TRUE,FALSE,FALSE,FALSE,FALSE,2024,2,10,20,5,TRUE,slug of empty damaged cans jammed in infeed scroll of filler all damaged cans removed mr,{},slug damaged can jam infeed scroll filler damage can remove mr,0
5836,Machine Stop,Filler,Tappet chain,Fault not listed,6,Tappet Chain Crash caused by several damaged Cans. All damaged Cans removed. MR.,18,Short Stop,TRUE,FALSE,FALSE,FALSE,FALSE,2024,2,10,21,5,TRUE,tappet chain crash caused by several damaged cans all damaged cans removed mr,{},tappet chain crash cause damage can damage can remove mr,5
5837,Machine Stop,Filler,Scroll,Fault not listed,21,damaged cans from scroll - full ratation caused seamer jam,18,Short Stop,FALSE,FALSE,FALSE,TRUE,FALSE,2024,2,12,21,0,FALSE,damaged cans from scroll full ratation caused seamer jam,{},damage can scroll rotation cause steamer jam,1
5838,Machine Stop,Filler,Scroll,Fault not listed,105,inspection after last jam before restarting noticed scroll broken - bearing collapsed,18,Breakdown,FALSE,FALSE,FALSE,TRUE,FALSE,2024,2,12,22,0,FALSE,inspection after last jam before restarting noticed scroll broken bearing collapsed,{},inspection jam restart noticed scroll broken bearing collapse,3
5839,Machine Stop,Filler,Scroll,Fault not listed,91,inspection after last jam before restarting noticed scroll broken - bearing collapsed,18,Breakdown,FALSE,FALSE,FALSE,TRUE,FALSE,2024,2,13,0,1,FALSE,inspection after last jam before restarting noticed scroll broken bearing collapsed,{},inspection jam restart noticed scroll broken bearing collapse,3
5840,Machine Stop,Filler,Filling heads,Fault not listed,30,outside enginjeers lookinjg in filler,18,Short Stop,FALSE,FALSE,FALSE,TRUE,FALSE,2024,2,14,12,2,FALSE,outside enginjeers lookinjg in filler,{},outside engineer look filler,3
5841,Machine Stop,Filler,In-feed scroll,Cans jammed,4,cans jammed in scroll after buildback,18,Short Stop,FALSE,FALSE,FALSE,TRUE,FALSE,2024,2,14,17,2,FALSE,cans jammed in scroll after buildback,{},can jam scroll buildback,1
5842,Machine Stop,Filler,In-feed scroll,Cans jammed,5,can stuck in scroll,18,Short Stop,FALSE,FALSE,FALSE,FALSE,TRUE,2024,2,15,8,3,FALSE,can stuck in scroll,{},stuck scroll,1
5843,Machine Stop,Filler,Bowl pressure,Pressure Control,35,bowl pressur dropped causing fobbing cans all jammed up in seamer knocking  clutch out,18,Short Stop,FALSE,FALSE,FALSE,FALSE,TRUE,2024,2,17,2,5,TRUE,bowl pressur dropped causing fobbing cans all jammed up in seamer knocking clutch out,{},bowl pressure drop cause fobbing can jam steamer knock clutch,1
5844,Machine Stop,Filler,Tappet chain,Fault not listed,5,can jam,18,Short Stop,TRUE,FALSE,FALSE,FALSE,FALSE,2024,2,17,14,5,TRUE,can jam,{},jam,2
5845,Machine Stop,Filler,Bowl pressure,Pressure Control,8,"bowl and channel pressure both went over 3 bar,resulted in fobbingemptied filler and re-started ok now-DH",18,Short Stop,TRUE,FALSE,FALSE,FALSE,FALSE,2024,2,17,17,5,TRUE,bowl and channel pressure both went over barresulted in fobbingemptied filler and restarted ok nowdh,{},bowl channel pressure go barresulted fobbingemptied filler restart ok,1
5846,Machine Stop,Filler,In-feed scroll,Cans jammed,10,"Jammed can, Had to access filler, Remove Jammed/ Damaged cans and restart.",18,Short Stop,FALSE,FALSE,FALSE,FALSE,TRUE,2024,2,17,20,5,TRUE,jammed can had to access filler remove jammed damaged cans and restart,{},jammed access filler remove jam damage can restart,5
5847,Machine Stop,Filler,Bowl level,Level Control,33,ring bowl level keeps dropping,18,Short Stop,FALSE,FALSE,FALSE,FALSE,TRUE,2024,2,18,3,6,TRUE,ring bowl level keeps dropping,{},ring bowl level keep drop,0
5848,Machine Stop,Filler,Bowl level,Level Control,9,bowl level keeps draining,18,Short Stop,FALSE,FALSE,FALSE,FALSE,TRUE,2024,2,18,4,6,TRUE,bowl level keeps draining,{},bowl level keep drain,0
5849,Machine Stop,Filler,Bowl level,Level Control,10,bow level keeps draining,18,Short Stop,FALSE,FALSE,FALSE,FALSE,TRUE,2024,2,18,4,6,TRUE,bow level keeps draining,{},bow level keep drain,0
5850,Machine Stop,Filler,Bowl level,Level Control,19,bowl level keeps draining,18,Breakdown,FALSE,FALSE,FALSE,FALSE,TRUE,2024,2,18,5,6,TRUE,bowl level keeps draining,{},bowl level keep drain,0
5851,Machine Stop,Filler,Tappet chain,Fault not listed,5, jammed,18,Short Stop,FALSE,FALSE,FALSE,TRUE,FALSE,2024,2,18,11,6,TRUE, jammed,{},jam,2
5852,Machine Stop,Filler,Can stop,Fault not listed,11,cans not stopping when switched off,18,Breakdown,FALSE,FALSE,FALSE,TRUE,FALSE,2024,2,18,11,6,TRUE,cans not stopping when switched off,{},can stop switch,3
5853,Machine Stop,Filler,Bowl level,Level Control,2,"bowl level dropped,kicked a load of empty cans of then filled bowl again ,no apparent reason-DH",18,Short Stop,TRUE,FALSE,FALSE,FALSE,FALSE,2024,2,19,4,0,FALSE,bowl level droppedkicked a load of empty cans of then filled bowl again no apparent reasondh,{},bowl level droppedkicke load can fill bowl apparent reason,2
5854,Machine Stop,Filler,Bowl pressure,Pressure Control,6,lost bowl pressure,18,Short Stop,TRUE,FALSE,FALSE,FALSE,FALSE,2024,2,19,5,0,FALSE,lost bowl pressure,{},lose bowl pressure,1
5855,Machine Stop,Filler,Can stop,Fault not listed,8,can stop not stopping cans - caused jam,18,Short Stop,FALSE,FALSE,FALSE,TRUE,FALSE,2024,2,19,7,0,FALSE,can stop not stopping cans caused jam,{},stop stop can cause jam,1
5856,Machine Stop,Filler,Can stop,Fault not listed,4,not stopping cans,18,Short Stop,FALSE,FALSE,FALSE,TRUE,FALSE,2024,2,19,7,0,FALSE,not stopping cans,{},stop can,1
5857,Machine Stop,Filler,Can stop,Fault not listed,10,cans not stopping for upside down can alarm - stops filling bowl 0- causing jams,18,Short Stop,FALSE,FALSE,FALSE,TRUE,FALSE,2024,2,19,7,0,FALSE,cans not stopping for upside down can alarm stops filling bowl causing jams,{},can stop upside alarm stop fill bowl cause jam,3
5858,Machine Stop,Filler,Can stop,Fault not listed,74,valve/solanoind replaced,18,Breakdown,FALSE,FALSE,FALSE,TRUE,FALSE,2024,2,19,10,0,FALSE,valvesolanoind replaced,{},valvesolanoind replace,3
5859,Machine Stop,Filler,Channel pressure,Pressure drop,38,lost bowl pressure causing  fobbing cans,18,Breakdown,TRUE,FALSE,FALSE,FALSE,FALSE,2024,2,20,3,1,FALSE,lost bowl pressure causing fobbing cans,{},lose bowl pressure cause fob can,2
5860,Machine Stop,Filler,Bowl pressure,Pressure Control,14,crafts checking bowl pressure,18,Short Stop,TRUE,FALSE,FALSE,FALSE,FALSE,2024,2,20,5,1,FALSE,crafts checking bowl pressure,{},craft check bowl pressure,1
5861,Machine Stop,Filler,In-feed scroll,Cans jammed,4,can stuck in scroill,18,Short Stop,FALSE,FALSE,FALSE,FALSE,TRUE,2024,2,22,14,3,FALSE,can stuck in scroill,{},stuck scroll,1
5862,Machine Stop,Filler,In-feed scroll,Cans jammed,4,"Damaged can jammed on scroll, Accessed filler, Removed damaged can and restarted.",18,Short Stop,FALSE,FALSE,FALSE,FALSE,TRUE,2024,2,22,14,3,FALSE,damaged can jammed on scroll accessed filler removed damaged can and restarted,{},damage jam scroll access filler remove damaged restart,5
5863,Machine Stop,Filler,Bowl pressure,Fault not listed,30,"RingbowHydraulic Clamping fault, Keeps stopping filler, Crafts inn attendence investigating, Crafts found Hydraulic pressure had dropped to 90 Bar to low, Crafts manually increased pressure to 150 bar, ( Using pump on top of ringbow ) Tested all ok.",18,Breakdown,FALSE,FALSE,FALSE,FALSE,TRUE,2024,2,25,0,6,TRUE,ringbowhydraulic clamping fault keeps stopping filler crafts inn attendence investigating crafts found hydraulic pressure had dropped to bar to low crafts manually increased pressure to bar using pump on top of ringbow tested all ok,{},ringbowhydraulic clamp fault keep stop filler craft inn attendance investigate craft find hydraulic pressure drop bar low craft manually increase pressure bar pump rainbow test ok,3
5864,Machine Stop,Filler,In-feed scroll,Cans jammed,3,"Can jammed on scroll, Accessed filler, Removed jammed can and restarted.",18,Short Stop,FALSE,FALSE,FALSE,FALSE,TRUE,2024,2,25,2,6,TRUE,can jammed on scroll accessed filler removed jammed can and restarted,{},jam scroll access filler remove jammed restart,5
5865,Machine Stop,Filler,In-feed scroll,Cans jammed,7,cans jammed in the infeed scroll. Had to remove damaged cans before starting back up,18,Short Stop,FALSE,FALSE,FALSE,TRUE,FALSE,2024,2,26,13,0,FALSE,cans jammed in the infeed scroll had to remove damaged cans before starting back up,{},can jam infeed scroll remove damage can start,0
5866,Machine Stop,Filler,Bowl level,Fault not listed,19,empy out for asset cars - not enough beer to fill all cans,18,Short Stop,FALSE,FALSE,FALSE,TRUE,FALSE,2024,2,27,7,1,FALSE,empy out for asset cars not enough beer to fill all cans,{},asset car beer fill can,3
5867,Machine Stop,Filler,Lubrication issues,Fault not listed,7,lube pipe back of filler in wwrong position crafts altered it back to right way,18,Short Stop,TRUE,FALSE,FALSE,FALSE,FALSE,2024,2,27,23,1,FALSE,lube pipe back of filler in wwrong position crafts altered it back to right way,{},lube pipe filler wrong position craft alter right way,3
5868,Machine Stop,Filler,Scroll,Fault not listed,2,fallen can has gone into the filler becoming jammed in the scroll,18,Short Stop,FALSE,FALSE,FALSE,TRUE,FALSE,2024,3,1,5,4,FALSE,fallen can has gone into the filler becoming jammed in the scroll,{},fall go filler jam scroll,1
5869,Machine Stop,Filler,Main Drive,Fault Not Listed,3,Fault gas controller error repeated a couple of times before starting back up.,18,Short Stop,TRUE,FALSE,FALSE,FALSE,FALSE,2024,3,3,15,6,TRUE,fault gas controller error repeated a couple of times before starting back up,{},fault gas controller error repeat couple time start,0
5870,Machine Stop,Filler,In-feed scroll,Cans jammed,10,can stuck in scroll,18,Short Stop,FALSE,FALSE,FALSE,FALSE,TRUE,2024,3,12,2,1,FALSE,can stuck in scroll,{},stuck scroll,1
5871,Machine Stop,Filler,In-feed scroll,Cans jammed,16,can stuck in scroll,18,Short Stop,FALSE,FALSE,FALSE,FALSE,TRUE,2024,3,12,2,1,FALSE,can stuck in scroll,{},stuck scroll,1
5872,Machine Stop,Filler,In-feed scroll,Cans jammed,10,Damaged Cans entered Filler causing a jam at the Infeed Scroll - all damaged Cans removed. MR.,18,Short Stop,TRUE,FALSE,FALSE,FALSE,FALSE,2024,3,12,12,1,FALSE,damaged cans entered filler causing a jam at the infeed scroll all damaged cans removed mr,{},damage can enter filler cause jam infeed scroll damage can remove mr,0
5873,Machine Stop,Filler,In-feed scroll,Cans jammed,8,Damaged Cans in Infeed Scroll. Removed. MR.,18,Short Stop,TRUE,FALSE,FALSE,FALSE,FALSE,2024,3,12,16,1,FALSE,damaged cans in infeed scroll removed mr,{},damage can infeed scroll remove mr,0
5874,Machine Stop,Filler,Starwheel,Fault not listed,16,JB Manglede cans in starwheel. Cleared and reset,18,Short Stop,FALSE,FALSE,FALSE,FALSE,TRUE,2024,3,13,0,2,FALSE,jb manglede cans in starwheel cleared and reset,{},job mangle can gearwheel clear reset,1
5875,Machine Stop,Filler,In-feed scroll,In-feed scroll out of alignment,41,JB Infeed scroll cover loose so filler flagged can inlet fault. This tripped out the outfeed conveyore. Crafts had to reset PLC,18,Short Stop,FALSE,FALSE,FALSE,FALSE,TRUE,2024,3,13,2,2,FALSE,jb infeed scroll cover loose so filler flagged can inlet fault this tripped out the outfeed conveyore crafts had to reset plc,{},job infeed scroll cover loose filler flagged inlet fault trip out conveyor craft reset ply,0
5876,Machine Stop,Filler,Scroll,Fault not listed,5,Jammed can in scroll TD,18,Short Stop,TRUE,FALSE,FALSE,FALSE,FALSE,2024,3,14,20,3,FALSE,jammed can in scroll td,{},jammed scroll,1
5877,Machine Stop,Filler,Tappet chain,Transfer chain out of alignment,11,damaged cans caused major crash and knocked the clutch out TD,18,Short Stop,TRUE,FALSE,FALSE,FALSE,FALSE,2024,3,15,4,4,FALSE,damaged cans caused major crash and knocked the clutch out td,{},damage can cause major crash knock clutch,4
