,Unnamed: 0_x,Incident,Machine,Area / Cause,Reason/Fault,Time (minutes),Original Comments,Line No,MachineStopType,Shift_Fosters/Green,Shift_Heineken/Orange,Shift_John Smiths/Pink,Shift_John Smiths/Yellow,Shift_Strongbow/Yellow,Year,Month,Day,Hour,DayOfWeek,IsWeekend,cleaned_comments,uncorrectable_words,lemmatized,Cluster,Unnamed: 0_y,Category
4640,5280,Machine Stop,Filler,Main Drive,Fault Not Listed,6,not stopping,18,Short Stop,False,False,True,False,False,2023,3,3,10,4,False,not stopping,{},stop,1.0,23.0,filler not stopping when seamer stops ( potentially due to break isnt working)
4641,5281,Machine Stop,Filler,Main Drive,Fault Not Listed,11,not stopping,18,Short Stop,False,False,True,False,False,2023,3,3,17,4,False,not stopping,{},stop,1.0,23.0,filler not stopping when seamer stops ( potentially due to break isnt working)
4642,5282,Machine Stop,Filler,Main Drive,Fault Not Listed,6,not stopping at same time as seamer,18,Short Stop,False,False,True,False,False,2023,3,4,12,5,True,not stopping at same time as seamer,{},stop time steamer,1.0,23.0,filler not stopping when seamer stops ( potentially due to break isnt working)
4643,5283,Machine Stop,Filler,In-feed scroll,Cans jammed,4,2 x Damaged Cans removed from Filler Infeed Scroll. MR.,18,Short Stop,True,False,False,False,False,2023,3,5,4,6,True, x damaged cans removed from filler infeed scroll mr,{},x damage can remove filler infeed scroll mr,0.0,10.0,filler crash due to cans coming into scroll
4644,5284,Machine Stop,Filler,Filling heads,Underfilling Head (Change),480,Multiple issues with heads post shutdown,18,Breakdown,True,False,False,False,False,2023,3,16,16,3,False,multiple issues with heads post shutdown,{},multiple issue head post shutdown,2.0,64.0,"beer leak out of filling head , craft changing heads"
4645,5285,Machine Stop,Filler,Filling heads,Fault not listed,1440,beer passing into co2 channel and other start uyp issues,18,Breakdown,True,False,False,False,False,2023,3,17,7,4,False,beer passing into channel and other start uyp issues,{},beer pass channel start issue,3.0,28.0,issue with pressure valve or co2 levels
4646,5286,Machine Stop,Filler,Filling heads,Underfilling Head (Valves),539,Ongoing issue with filling heads post shutdown (JF: Data not booked).,18,Breakdown,True,False,False,False,False,2023,3,18,0,5,True,ongoing issue with filling heads post shutdown jf data not booked,{},ongoing issue filling head post shutdown datum book,0.0,73.0,head purge valves sticking
4647,5287,Machine Stop,Filler,Filling heads,Fault not listed,600,on going issues with filler heads and cip filler,18,Breakdown,True,False,False,False,False,2023,3,18,7,5,True,on going issues with filler heads and cip filler,{},go issue filler head cop filler,3.0,28.0,issue with pressure valve or co2 levels
4648,5288,Machine Stop,Filler,Filling heads,Fault not listed,18,"Whilst raising the Ring Bowl Pressure to prepare for running, Filling Head 73 has sprung an almighty leak. Craft in attendance - found Main Body Head Seal had failed - Seal replaced - Tag Raised and Closed off once confirmed as resolved.MR.",18,Breakdown,True,False,False,False,False,2023,3,20,21,0,False,whilst raising the ring bowl pressure to prepare for running filling head has sprung an almighty leak craft in attendance found main body head seal had failed seal replaced tag raised and closed off once confirmed as resolvedmr,{},whilst raise ring bowl pressure prepare running fill head spring almighty leak craft attendance find main body head seal fail seal replace tag raise close confirm resolve,3.0,28.0,issue with pressure valve or co2 levels
4649,5289,Machine Stop,Filler,Tappet chain,Fault not listed,12,Large Tappet Chain Crash (possible damaged Cans). All damaged Cans and debris removed. MR.,18,Short Stop,True,False,False,False,False,2023,3,20,23,0,False,large tappet chain crash possible damaged cans all damaged cans and debris removed mr,{},large tappet chain crash possible damage can damage can debris remove mr,5.0,30.0,tappet chain crash all cans being removing from filler
4650,5290,Machine Stop,Filler,Tappet chain,Fault not listed,20,Large Tappet Chain Crash. All damaged Cans and debris removed. MR.,18,Short Stop,True,False,False,False,False,2023,3,21,1,1,False,large tappet chain crash all damaged cans and debris removed mr,{},large tappet chain crash damage can debris remove mr,5.0,30.0,tappet chain crash all cans being removing from filler
4651,5291,Machine Stop,Filler,Lubrication issues,Lubrication failure,17,lubrication fault on infeed scroll conveyor removed nozzle and cleaned,18,Short Stop,False,True,False,False,False,2023,3,21,12,1,False,lubrication fault on infeed scroll conveyor removed nozzle and cleaned,{},lubrication fault infeed scroll conveyor remove nozzle clean,0.0,41.0,lubrication issue potentially due to issue with centre bearing
4652,5292,Machine Stop,Filler,Tappet chain,Fault not listed,20,jamon tappet chain after seamer faulting,18,Short Stop,False,True,False,False,False,2023,3,21,15,1,False,jamon tappet chain after seamer faulting,{},damn tappet chain steamer fault,5.0,30.0,tappet chain crash all cans being removing from filler
4653,5293,Machine Stop,Filler,In-feed scroll,Cans jammed,5,top guide moved  position so cans catching adjusted back to correct position,18,Short Stop,False,True,False,False,False,2023,3,21,18,1,False,top guide moved position so cans catching adjusted back to correct position,{},guide move position can catch adjust correct position,1.0,11.0,"cans stuck in scroll, damaging goods , might have caused the co2 alarm to ring"
4654,5294,Machine Stop,Filler,In-feed scroll,Cans jammed,10,Cans gapping on infeed. Start stop.,18,Short Stop,False,False,True,False,False,2023,3,22,1,2,False,cans gapping on infeed start stop,{},can gap infeed start stop,1.0,11.0,"cans stuck in scroll, damaging goods , might have caused the co2 alarm to ring"
4655,5295,Machine Stop,Filler,In-feed scroll,Cans jammed,5,cans gapping.,18,Short Stop,False,False,True,False,False,2023,3,22,2,2,False,cans gapping,{},can gap,1.0,11.0,"cans stuck in scroll, damaging goods , might have caused the co2 alarm to ring"
4656,5296,Machine Stop,Filler,Filling heads,Fault not listed,2,Froffing heads.,18,Short Stop,False,False,True,False,False,2023,3,22,3,2,False,froffing heads,{},frost head,3.0,28.0,issue with pressure valve or co2 levels
4657,5297,Machine Stop,Filler,Filling heads,Fault not listed,15,investigating underfills,18,Short Stop,False,True,False,False,False,2023,3,22,8,2,False,investigating underfills,{},investigate undersell,3.0,28.0,issue with pressure valve or co2 levels
4658,5298,Machine Stop,Filler,Filling heads,Fault not listed,45,fobbing heads 21 / 38 / 117 head 21 / 38 fibre washer changed head 117 fibre washer and purge pin replaced,18,Short Stop,False,True,False,False,False,2023,3,22,9,2,False,fobbing heads head fibre washer changed head fibre washer and purge pin replaced,{},fob head head fibre washer change head fibre washer purge pin replace,3.0,28.0,issue with pressure valve or co2 levels
4659,5299,Machine Stop,Filler,Filling heads,Fault not listed,25,head 21 o-rings missing craft re-fitted head 38 o-ring missing from purge pin,18,Short Stop,False,True,False,False,False,2023,3,22,12,2,False,head orings missing craft refitted head oring missing from purge pin,{},head bring miss craft refit head bring miss purge pin,3.0,28.0,issue with pressure valve or co2 levels
4660,5300,Machine Stop,Filler,Tappet chain,Fault not listed,28,q-lise testing e-stop times and filler fast stop time due to ongoing issues with tappet chain crashes,18,Short Stop,False,True,False,False,False,2023,3,22,14,2,False,qlise testing estop times and filler fast stop time due to ongoing issues with tappet chain crashes,{},like test estop time filler fast stop time ongoing issue tappet chain crash,3.0,28.0,issue with pressure valve or co2 levels
4661,5301,Machine Stop,Filler,In-feed scroll,Fault not listed,6,Fault safe speed monitoring alarm on filler.,18,Short Stop,False,False,True,False,False,2023,3,23,5,3,False,fault safe speed monitoring alarm on filler,{},fault safe speed monitor alarm filler,3.0,28.0,issue with pressure valve or co2 levels
4662,5302,Machine Stop,Filler,Filling heads,Fault not listed,30,"Head 25 Not filling causing massive crashes. Stopped line to get Head 25 Repaired. Crafts found purge valve sticking, Changed tested all ok.",18,Breakdown,False,False,False,False,True,2023,3,23,16,3,False,head not filling causing massive crashes stopped line to get head repaired crafts found purge valve sticking changed tested all ok,{},head fill cause massive crash stop line head repair craft find purge valve stick change test ok,3.0,28.0,issue with pressure valve or co2 levels
4663,5303,Machine Stop,Filler,Bubble breaker,Fault not listed,11,"bubble breaker to low hitting cans,adjusted-DH",18,Breakdown,True,False,False,False,False,2023,3,25,14,5,True,bubble breaker to low hitting cansadjusteddh,{},bubble breaker low hit cansadjusteddh,3.0,28.0,issue with pressure valve or co2 levels
4664,5304,Machine Stop,Filler,Bubble breaker,Fault not listed,14,"bubble breaker catching cans,caused seamer crash,re-positioned-DH",18,Short Stop,True,False,False,False,False,2023,3,25,15,5,True,bubble breaker catching canscaused seamer crashrepositioneddh,{},bubble breaker catch canscause steamer crashrepositioneddh,3.0,28.0,issue with pressure valve or co2 levels
4665,5305,Machine Stop,Filler,In-feed scroll,In-feed scroll out of alignment,22,"damaged cans on start up,infeed scroll guide to tight,crafts adjusted-DH",18,Short Stop,True,False,False,False,False,2023,3,28,19,1,False,damaged cans on start upinfeed scroll guide to tightcrafts adjusteddh,{},damage can start upinfeed scroll guide tightcraft adjust,0.0,37.0,"in feed scroll out of alighment, cans went into infeed scroll at wrong times causing multiple cans to squash on filler "
4666,5306,Machine Stop,Filler,Bubble breaker,Fault not listed,28,Bubble breaker moved out of postion and was damaging cans going into the seamer,18,Short Stop,False,True,False,False,False,2023,3,29,11,2,False,bubble breaker moved out of postion and was damaging cans going into the seamer,{},bubble breaker move position damage can go steamer,1.0,26.0,"crash jamming at infeed scroll causing crash at infeed scroll or filler, possibly preventing cans going into the filler"
4667,5307,Machine Stop,Filler,Bubble breaker,Fault not listed,15,bubble breaker re tighted,18,Breakdown,False,True,False,False,False,2023,3,29,11,2,False,bubble breaker re tighted,{},bubble breaker tighten,3.0,28.0,issue with pressure valve or co2 levels
4668,5308,Machine Stop,Filler,Bubble breaker,Fault not listed,23,adjustments being made to bubble breaker,18,Breakdown,False,True,False,False,False,2023,3,29,14,2,False,adjustments being made to bubble breaker,{},adjustment bubble breaker,3.0,28.0,issue with pressure valve or co2 levels
4669,5309,Machine Stop,Filler,Filling heads,Underfilling Head (Change),28,head 36 replaced,18,Breakdown,False,True,False,False,False,2023,3,30,14,3,False,head replaced,{},head replace,4.0,66.0,craft changed head
4670,5310,Machine Stop,Filler,Can stop,Fault not listed,20,cans gapping causing fobbing/ seamer crashes. Inspected can conveyors filler infeed guide set too tight and catching cans. Adjusted and reset,18,Breakdown,False,False,False,False,True,2023,4,2,19,6,True,cans gapping causing fobbing seamer crashes inspected can conveyors filler infeed guide set too tight and catching cans adjusted and reset,{},can gap cause fobbing steamer crash inspect conveyor filler infeed guide set tight catch can adjust reset,3.0,28.0,issue with pressure valve or co2 levels
4671,5311,Machine Stop,Filler,Door,Fault not listed,235,Filler Doors opened but would not Close (HMI showing Fault Front Door Filler). Craft in attendance and checking. Found faulty door switch that thought it was in the closed position. No spares in Stores so repairs carried out. New Switch now on order. MR.,18,Breakdown,True,False,False,False,False,2023,4,4,20,1,False,filler doors opened but would not close hmi showing fault front door filler craft in attendance and checking found faulty door switch that thought it was in the closed position no spares in stores so repairs carried out new switch now on order mr,{},filler door open close show fault door filler craft attendance check find faulty door switch think closed position spare store repair carry new switch order mr,0.0,25.0,door would not close 
