Incident,Machine,Area / Cause,Reason / Fault,Time (minutes),Comments,Line No,MachineStopType,Shift_Fosters/Green,Shift_Heineken/Orange,Shift_John Smiths/Pink,Shift_John Smiths/Yellow,Shift_Strongbow/Yellow,Year,Month,Day,Hour,DayOfWeek,IsWeekend
Speed loss,Filler,,,11.84,,18,,False,True,False,False,False,2023,7,29,22,5,True
Machine Stop,Filler,Bowl pressure,Fault not listed,4.0,Fobbing heads after startup.,18,Short Stop,False,True,False,False,False,2023,7,29,22,5,True
Speed loss,Filler,,,10.85,,18,,False,True,False,False,False,2023,7,29,23,5,True
Speed loss,Filler,,,12.0,speed loss,18,,False,True,False,False,False,2023,7,30,0,6,True
Speed loss,Filler,,,16.0,speed loss,18,,False,True,False,False,False,2023,7,30,1,6,True
Speed loss,Filler,,,11.84,,18,,False,True,False,False,False,2023,7,30,2,6,True
Speed loss,Filler,,,11.84,,18,,False,True,False,False,False,2023,7,30,3,6,True
Speed loss,Filler,,,11.84,,18,,False,True,False,False,False,2023,7,30,4,6,True
Speed loss,Filler,,,11.84,,18,,False,True,False,False,False,2023,7,30,5,6,True
Speed loss,Filler,,,11.84,,18,,False,True,False,False,False,2023,7,30,6,6,True
Speed loss,Filler,,,12.0,"Underfills, Running at slower speed to get better fill level.",18,,False,False,False,False,True,2023,7,30,7,6,True
Speed loss,Filler,,,12.0,,18,,False,False,False,False,True,2023,7,30,8,6,True
Speed loss,Filler,,,12.0,,18,,False,False,False,False,True,2023,7,30,9,6,True
Speed loss,Filler,,,12.0,,18,,False,False,False,False,True,2023,7,30,10,6,True
Speed loss,Filler,,,10.0,,18,,False,False,False,False,True,2023,7,30,11,6,True
Speed loss,Filler,,,10.0,,18,,False,False,False,False,True,2023,7,30,12,6,True
Speed loss,Filler,,,10.0,,18,,False,False,False,False,True,2023,7,30,13,6,True
Speed loss,Filler,,,10.0,,18,,False,False,False,False,True,2023,7,30,14,6,True
Speed loss,Filler,,,10.0,,18,,False,False,False,False,True,2023,7,30,15,6,True
Speed loss,Filler,,,10.0,,18,,False,False,False,False,True,2023,7,30,16,6,True
Speed loss,Filler,,,10.0,,18,,False,False,False,False,True,2023,7,30,17,6,True
Speed loss,Filler,,,10.0,,18,,False,False,False,False,True,2023,7,30,18,6,True
Speed loss,Filler,,,10.0,speed loss,18,,False,True,False,False,False,2023,7,30,19,6,True
Speed loss,Filler,,,10.0,,18,,False,True,False,False,False,2023,7,30,20,6,True
Speed loss,Filler,,,10.0,speed loss,18,,False,True,False,False,False,2023,7,30,21,6,True
Speed loss,Filler,,,10.85,,18,,False,True,False,False,False,2023,7,30,22,6,True
Speed loss,Filler,,,12.0,speed loss,18,,False,True,False,False,False,2023,7,31,0,0,False
Speed loss,Filler,,,10.0,speed loss,18,,False,True,False,False,False,2023,7,31,4,0,False
Speed loss,Filler,,,10.0,speed loss,18,,False,True,False,False,False,2023,7,31,5,0,False
Speed loss,Filler,,,10.0,speed loss,18,,False,True,False,False,False,2023,7,31,6,0,False
Speed loss,Filler,,,12.0,Having to run at 1200 CPM due to ongoing Under Fills issues. Craft in attendance. MR.,18,,True,False,False,False,False,2023,7,31,7,0,False
Machine Stop,Filler,Cams,Fault not listed,6.0,Stop / Start -,18,Breakdown,True,False,False,False,False,2023,7,31,7,0,False
Speed loss,Filler,,,12.0,Having to run at 1200 CPM due to ongoing Under Fill issues. Craft in attendance. MR.,18,,True,False,False,False,False,2023,7,31,8,0,False
Machine Stop,Filler,Cams,Fault not listed,37.0,"Stop / Start - Assisting Craft in investigating the ongoing Under Fill issues, checking all Cams, settings etc and carrying out multiple Catch Samples.",18,Breakdown,True,False,False,False,False,2023,7,31,8,0,False
Speed loss,Filler,,,12.0,Having to run at 1200 CPM due to ongoing Under Fill issues. Vraft in attendance. MR.,18,,True,False,False,False,False,2023,7,31,9,0,False
Machine Stop,Filler,Cams,Fault not listed,122.0,Craft continuing to check all aspects of Filling to try and resolve ongoing Under Fill issues. Day Support also assisting. MR.,18,Breakdown,True,False,False,False,False,2023,7,31,10,0,False
Speed loss,Filler,,,10.0,Ongoing - Having to run at 1230 CPM due to Under Filling issues. Craft and Day Support asssisting. MR.,18,,True,False,False,False,False,2023,7,31,13,0,False
Machine Stop,Filler,Cams,Fault not listed,42.0,Ongoing Stop / Start trying to resolve Under Fill issues. Day Support also assisting. Carrying out multiple Catch Samples whilst Craft check and adjust where necessary. MR.,18,Short Stop,True,False,False,False,False,2023,7,31,13,0,False
Speed loss,Filler,,,10.0,Ongoing - Having to run at 1230 CPM due to Under Filling issues. Craft and Day Support asssisting. MR.,18,,True,False,False,False,False,2023,7,31,14,0,False
Machine Stop,Filler,Cams,Fault not listed,32.0,Ongoing Stop / Start trying to resolve Under Fill issues. Day Support also assisting. Carrying out multiple Catch Samples whilst Craft check and adjust where necessary. MR.,18,Short Stop,True,False,False,False,False,2023,7,31,14,0,False
Speed loss,Filler,,,10.0,Ongoing - Having to run at 1230 CPM due to Under Filling issues. Craft and Day Support asssisting. MR.,18,,True,False,False,False,False,2023,7,31,15,0,False
Machine Stop,Filler,Cams,Fault not listed,27.0,Ongoing Stop / Start trying to resolve Under Fill issues. Day Support also assisting. Carrying out multiple Catch Samples whilst Craft check and adjust where necessary. MR.,18,Short Stop,True,False,False,False,False,2023,7,31,15,0,False
Speed loss,Filler,,,10.0,Ongoing - Having to run at 1230 CPM due to Under Filling issues. Craft and Day Support asssisting. MR.,18,,True,False,False,False,False,2023,7,31,16,0,False
Speed loss,Filler,,,10.0,Ongoing - Having to run at 1230 CPM due to Under Filling issues. Craft and Day Support asssisting. MR.,18,,True,False,False,False,False,2023,7,31,17,0,False
Machine Stop,Filler,Cams,Fault not listed,17.0,Craft carrying out another inspection of the Filler in an attempt to resolve the ongoing Under Filling issues. MR.,18,Breakdown,True,False,False,False,False,2023,7,31,17,0,False
Speed loss,Filler,,,10.0,Ongoing - Having to run at 1230 CPM due to Under Filling issues. Craft and Day Support asssisting. MR.,18,,True,False,False,False,False,2023,7,31,18,0,False
Machine Stop,Filler,In-feed scroll,In-feed scroll out of alignment,12.0,,18,Short Stop,True,False,False,False,False,2023,7,31,18,0,False
Speed loss,Filler,,,9.87,,18,,False,False,False,False,True,2023,7,31,19,0,False
Machine Stop,Filler,In-feed scroll,Cans jammed,7.0,"Can jammed in Scroll damaging incoming cans ( Handed over from previous shift. Cleared damaged cans, Restarted, Checked cans no damage.",18,Short Stop,False,False,False,False,True,2023,7,31,19,0,False
Speed loss,Filler,,,10.0,,18,,False,False,False,False,True,2023,7,31,20,0,False
Speed loss,Filler,,,10.0,,18,,False,False,False,False,True,2023,7,31,21,0,False
Speed loss,Filler,,,10.0,,18,,False,False,False,False,True,2023,7,31,22,0,False
Speed loss,Filler,,,10.0,,18,,False,False,False,False,True,2023,7,31,23,0,False
Speed loss,Filler,,,10.0,,18,,False,False,False,False,True,2023,8,1,0,1,False
Speed loss,Filler,,,10.0,,18,,False,False,False,False,True,2023,8,1,1,1,False
Speed loss,Filler,,,10.0,,18,,False,False,False,False,True,2023,8,1,2,1,False
Speed loss,Filler,,,10.0,,18,,False,False,False,False,True,2023,8,1,3,1,False
Speed loss,Filler,,,10.0,,18,,False,False,False,False,True,2023,8,1,4,1,False
Speed loss,Filler,,,10.0,,18,,False,False,False,False,True,2023,8,1,5,1,False
Speed loss,Filler,,,10.0,,18,,False,False,False,False,True,2023,8,1,6,1,False
Machine Stop,Filler,Bowl pressure,Pressure Control,11.0,MB Underfills cell two. Crafts did investigation on the filler. Cell two operators emptied out the Pasteuriser.,18,Short Stop,False,False,False,False,True,2023,8,1,21,1,False
Machine Stop,Filler,Bowl pressure,Pressure Control,52.0,MB Underfills cell two. Crafts did investigation on the filler. Cell two operators emptied out the Pasteuriser.,18,Breakdown,False,False,False,False,True,2023,8,1,22,1,False
Machine Stop,Filler,Bowl pressure,Pressure Control,60.0,MB Underfills cell two. Crafts did investigation on the filler. Cell two operators emptied out the Pasteuriser.,18,Short Stop,False,False,False,False,True,2023,8,1,23,1,False
Machine Stop,Filler,Bowl pressure,Pressure Control,66.0,MB Underfills cell two. Crafts did investigation on the filler. Cell two operators emptied out the Pasteuriser.,18,Short Stop,False,False,False,False,True,2023,8,2,0,2,False
Machine Stop,Filler,Bowl pressure,Pressure Control,40.0,MB CRAFTS INVESTIGATING,18,Breakdown,False,False,False,False,True,2023,8,2,3,2,False
Machine Stop,Filler,Bowl pressure,Fault not listed,5.0,check on readings,18,Short Stop,False,False,True,False,False,2023,8,2,10,2,False
Machine Stop,Filler,Tappet chain,Fault not listed,6.0,jam,18,Short Stop,False,False,True,False,False,2023,8,2,10,2,False
Machine Stop,Filler,Tappet chain,Transfer chain out of alignment,19.0,out of alignment on re start after depal breakdown,18,Breakdown,True,False,False,False,False,2023,8,2,23,2,False
Machine Stop,Filler,Filling heads,Fault not listed,7.0,re checking weights on Fosters,18,Short Stop,False,False,True,False,False,2023,8,3,9,3,False
Machine Stop,Filler,Tappet chain,Fault not listed,22.0,MB Still getting mark on can. Investigation found can debris trapped at the back of the tappet chain guide.,18,Short Stop,False,False,False,False,True,2023,8,6,9,6,True
Machine Stop,Filler,Tappet chain,Fault not listed,4.0,tappet chain clutch brake fault after seamer jammed remove all damaged cans,18,Short Stop,False,True,False,False,False,2023,8,8,3,1,False
Machine Stop,Filler,Channel pressure,Fault not listed,19.0,fobing heads on start up. Had to drop bowl and increase pressure until fobing settled down.,18,Short Stop,False,False,True,False,False,2023,8,10,11,3,False
Machine Stop,Filler,Filling heads,Fault not listed,10.0,Craft checking for leaks due to issues found on Line 17. CO2 Leaks found. See Craft for full list of faults. MR.,18,Short Stop,True,False,False,False,False,2023,8,11,6,4,False
Machine Stop,Filler,Lubrication issues,Fault not listed,234.0, On completing pitstop there was a quality issue with the autofoam cleaner not cleaning the filler to standard. Crafts have re aligned all spray nozzles back to standard. Filler was then cleaned manually by operator to bring back to standard.,18,Short Stop,False,False,True,False,False,2023,8,11,11,4,False
Machine Stop,Filler,Channel pressure,Fault not listed,9.0,,18,Short Stop,False,False,True,False,False,2023,8,12,20,5,True
Machine Stop,Filler,Channel pressure,Regulator,94.0,ABB for Bowl Pressure contact found snapped,18,Breakdown,False,False,True,False,False,2023,8,13,1,6,True
Machine Stop,Filler,In-feed scroll,Cans jammed,23.0,can jammed in infeed scrool. Caused full revolution of the filler to have damage cans. Had to clear them out by hand as they wouldn’t go through seamer without crashing.,18,Short Stop,False,False,True,False,False,2023,8,14,1,0,False
Machine Stop,Filler,Starwheel,Fault not listed,5.0,tappet chain damaged cans remove,18,Short Stop,False,True,False,False,False,2023,8,14,20,0,False
Machine Stop,Filler,Starwheel,Fault not listed,104.0,"Slight crease discovered on Cans coming off Filler Starwheel. Found Pockets very tight when leaving Starwheel. Stripped down and cleaned. Also found Lubrication Pipe to Pockets had snapped. New section of Pipe fitted, Crease is reduced, but still present.",18,Breakdown,True,False,False,False,False,2023,8,19,23,5,True
Machine Stop,Filler,Starwheel,Fault not listed,72.0,Continuation of replacing Lubrication Pipe to Starwheel Pockets. Very difficult to gain access. RCFA started. MR.,18,Breakdown,True,False,False,False,False,2023,8,20,1,6,True
Machine Stop,Filler,Bowl pressure,Pressure Control,5.0,,18,Short Stop,False,True,False,False,False,2023,8,21,9,0,False
Machine Stop,Filler,Scroll,Fault not listed,25.0,cans coming from filler slighltly creased crafts adjusted and cleared damage,18,Breakdown,False,False,False,False,True,2023,8,22,17,1,False
Machine Stop,Filler,Tappet chain,Fault not listed,16.0,"Damaged Cans from Depal chewed up on Tappet Chain. Filler continued to run sending Cans into Seamer. This caused a large Crash, knocking out the Exit Starwheel / Clutch. All Cans removed and Starwheel re-aligned. MR,",18,Short Stop,True,False,False,False,False,2023,8,24,10,3,False
Machine Stop,Filler,Tappet chain,Transfer chain out of alignment,14.0,"JB Marked cans on TPO check. Checked tappet chain, scroll and seamer. No debris found - called crafts",18,Breakdown,True,False,False,False,False,2023,8,26,23,5,True
Machine Stop,Filler,Tappet chain,Can quality coming into scroll,17.0,"JB Marked cans on TPO check. Checked tappet chain, scroll and seamer. No debris found - called crafts",18,Short Stop,True,False,False,False,False,2023,8,27,0,6,True
Machine Stop,Filler,Tappet chain,Transfer chain out of alignment,5.0,jam along the tappet chain,18,Short Stop,True,False,False,False,False,2023,8,27,21,6,True
Machine Stop,Filler,Tappet chain,Transfer chain out of alignment,10.0,,18,Short Stop,True,False,False,False,False,2023,8,28,2,0,False
Machine Stop,Filler,Tappet chain,Transfer chain out of alignment,3.0,,18,Short Stop,True,False,False,False,False,2023,8,28,4,0,False
Machine Stop,Filler,Tappet chain,Fault not listed,5.0,transfer chain jammed when filler/seamer fast stop,18,Short Stop,False,False,True,False,False,2023,8,28,19,0,False
Machine Stop,Filler,Tappet chain,Fault not listed,6.0,transfer chain jammed when filler/seamer fast stop,18,Short Stop,False,False,True,False,False,2023,8,28,19,0,False
Machine Stop,Filler,Tappet chain,Fault not listed,6.0,transfer chain jammed when filler/seamer fast stop,18,Short Stop,False,False,True,False,False,2023,8,28,20,0,False
Machine Stop,Filler,Tappet chain,Fault not listed,6.0,transfer chain jammed when filler/seamer fast stop,18,Short Stop,False,False,True,False,False,2023,8,29,1,1,False
Machine Stop,Filler,Tappet chain,Fault not listed,7.0,transfer chain jammed when filler/seamer fast stop,18,Short Stop,False,False,True,False,False,2023,8,29,2,1,False
Machine Stop,Filler,Tappet chain,Fault not listed,5.0,transfer chain jammed when filler/seamer fast stop,18,Short Stop,False,False,True,False,False,2023,8,29,3,1,False
Machine Stop,Filler,Tappet chain,Fault not listed,6.0,transfer chain jammed when filler/seamer fast stop,18,Short Stop,False,False,True,False,False,2023,8,29,3,1,False
Machine Stop,Filler,Cams,CAM Actuator,60.0,incorrect set up on cam 6 on asset care,18,Short Stop,False,True,False,False,False,2023,8,29,16,1,False
Machine Stop,Filler,Tappet chain,Fault not listed,5.0,cans jammed tranfer chain when filler/ seamer fast stops,18,Short Stop,False,False,True,False,False,2023,8,29,21,1,False
Machine Stop,Filler,Tappet chain,Fault not listed,3.0,cans jammed tranfer chain when filler/ seamer fast stops,18,Short Stop,False,False,True,False,False,2023,8,29,22,1,False
Machine Stop,Filler,Tappet chain,Fault not listed,5.0,cans jammed tranfer chain when filler/ seamer fast stops,18,Short Stop,False,False,True,False,False,2023,8,29,23,1,False
Machine Stop,Filler,Tappet chain,Fault not listed,16.0,cans jammed tranfer chain when filler/ seamer fast stops / 2 jams on transfer chain and knocked clutch out seamer starwheel,18,Short Stop,False,False,True,False,False,2023,8,30,3,2,False
